x,y,heat
20,24,0.0471
20,25,0.0353
20,26,0.0118
20,28,0.0235
20,29,0.0235
20,30,0.0353
20,32,0.0353
20,33,0.0118
20,38,0.0118
20,39,0.0235
20,40,0.0235
20,63,0.1294
20,64,0.0235
20,65,0.0118
20,66,0.1176
20,72,0.0118
20,74,0.0118
20,81,0.1059
20,82,0.0471
20,83,0.0588
20,84,0.0118
20,86,0.0706
20,87,0.1412
20,88,0.4353
20,89,0.0471
20,90,0.2000
20,91,0.0706
20,92,0.0353
20,93,0.0118
20,94,0.0235
20,95,0.0588
20,96,0.1647
20,97,0.2235
20,98,0.1412
20,99,0.1176
20,100,0.2706
20,101,0.2706
20,102,0.2471
20,103,0.1647
20,104,0.0706
20,105,0.0471
20,106,0.0118
21,9,0.0118
21,10,0.2471
21,12,0.1059
21,13,0.1176
21,14,0.0471
21,15,0.0471
21,16,0.0941
21,17,0.2118
21,18,0.0118
21,22,0.0353
21,23,0.0471
21,24,0.0353
21,25,0.0824
21,26,0.0353
21,27,0.0353
21,28,0.0118
21,29,0.0118
21,30,0.0118
21,31,0.0118
21,33,0.0118
21,39,0.0471
21,46,0.0118
21,47,0.0118
21,49,0.0118
21,63,0.1529
21,64,0.0353
21,65,0.1059
21,76,0.0118
21,81,0.1059
21,82,0.0588
21,83,0.0353
21,86,0.0471
21,87,0.0824
21,88,0.4235
21,89,0.2588
21,90,0.1529
21,91,0.0235
21,93,0.0588
21,94,0.1059
21,95,0.0941
21,96,0.2471
21,97,0.0824
21,98,0.0353
21,100,0.0588
21,101,0.2824
21,102,0.2235
21,103,0.1529
21,104,0.0588
21,105,0.0235
21,106,0.0118
21,107,0.0118
22,9,0.0471
22,10,0.2706
22,12,0.0235
22,13,0.1294
22,14,0.0588
22,17,0.0588
22,18,0.2353
22,20,0.0118
22,21,0.0471
22,22,0.0118
22,24,0.0824
22,25,0.0471
22,26,0.0353
22,27,0.0824
22,28,0.0353
22,31,0.0235
22,32,0.0235
22,38,0.0353
22,39,0.0118
22,40,0.0118
22,46,0.0118
22,63,0.1294
22,64,0.0235
22,65,0.1294
22,78,0.0118
22,79,0.0118
22,81,0.1176
22,82,0.0824
22,83,0.0471
22,86,0.0824
22,87,0.1412
22,88,0.0706
22,89,0.4235
22,90,0.2941
22,91,0.0353
22,92,0.0471
22,93,0.1059
22,94,0.1412
22,95,0.1882
22,96,0.1412
22,98,0.0118
22,100,0.0118
22,101,0.1059
22,102,0.1765
22,103,0.1294
22,104,0.0706
22,105,0.0118
22,106,0.0706
22,108,0.0118
23,9,0.0235
23,10,0.2588
23,11,0.0471
23,12,0.1059
23,13,0.0941
23,14,0.0118
23,15,0.0824
23,16,0.0118
23,17,0.0118
23,18,0.0706
23,19,0.2118
23,20,0.0706
23,21,0.0588
23,24,0.0588
23,25,0.0235
23,26,0.0235
23,27,0.0118
23,28,0.0471
23,30,0.0118
23,31,0.0118
23,38,0.0471
23,46,0.0118
23,48,0.0118
23,62,0.0118
23,63,0.1412
23,64,0.1059
23,81,0.0706
23,82,0.0706
23,83,0.0471
23,86,0.0235
23,87,0.0706
23,88,0.0824
23,89,0.2353
23,90,0.2824
23,91,0.1647
23,92,0.1882
23,93,0.0941
23,94,0.0706
23,95,0.1529
23,96,0.0706
23,101,0.0824
23,102,0.1647
23,103,0.1294
23,104,0.0471
23,105,0.0353
23,106,0.0235
23,107,0.0118
23,108,0.0235
23,115,0.0118
24,9,0.0824
24,10,0.0824
24,11,0.1882
24,12,0.1176
24,13,0.0235
24,14,0.0235
24,16,0.0471
24,17,0.0588
24,18,0.0118
24,19,0.0941
24,20,0.0824
24,21,0.0941
24,22,0.0706
24,23,0.0471
24,24,0.0235
24,25,0.0824
24,28,0.0588
24,29,0.0471
24,30,0.0118
24,31,0.0118
24,32,0.0118
24,37,0.0353
24,38,0.0118
24,47,0.0118
24,62,0.0118
24,63,0.1529
24,64,0.1059
24,80,0.0118
24,81,0.1294
24,82,0.0824
24,83,0.0353
24,87,0.0588
24,88,0.0235
24,89,0.1059
24,90,0.2588
24,91,0.1765
24,92,0.0941
24,93,0.0941
24,94,0.1412
24,95,0.1412
24,96,0.0824
24,97,0.0941
24,98,0.0235
24,101,0.0353
24,102,0.0824
24,103,0.0471
24,104,0.0118
24,105,0.0118
24,106,0.0235
24,107,0.0353
24,108,0.0235
24,109,0.0118
24,110,0.0118
25,9,0.1059
25,10,0.0235
25,11,0.2471
25,12,0.1647
25,13,0.0588
25,14,0.0353
25,15,0.0588
25,16,0.0118
25,17,0.0706
25,18,0.0353
25,20,0.1647
25,21,0.0588
25,22,0.0235
25,23,0.0706
25,24,0.0706
25,25,0.0941
25,26,0.0706
25,28,0.0588
25,29,0.0353
25,30,0.0118
25,31,0.0471
25,37,0.0471
25,40,0.0118
25,46,0.0118
25,47,0.0118
25,62,0.0353
25,63,0.2353
25,80,0.0471
25,81,0.0824
25,82,0.0471
25,83,0.0235
25,86,0.0118
25,87,0.0706
25,88,0.0235
25,89,0.0353
25,90,0.2235
25,91,0.1529
25,92,0.0824
25,93,0.1059
25,94,0.0588
25,95,0.1412
25,101,0.0118
25,102,0.0588
25,103,0.0941
25,104,0.0471
25,106,0.0118
25,108,0.0353
25,109,0.0353
25,115,0.0118
26,9,0.0824
26,11,0.2353
26,12,0.0824
26,13,0.0118
26,14,0.0118
26,15,0.0353
26,17,0.0235
26,18,0.0471
26,19,0.0235
26,20,0.0353
26,21,0.1294
26,22,0.1647
26,23,0.0118
26,25,0.0588
26,26,0.0588
26,27,0.1176
26,28,0.1412
26,29,0.1647
26,30,0.0471
26,36,0.0353
26,37,0.0118
26,45,0.0118
26,46,0.0118
26,61,0.0235
26,62,0.0353
26,63,0.2353
26,79,0.0118
26,80,0.0471
26,81,0.0824
26,82,0.0706
26,83,0.0118
26,84,0.0235
26,86,0.0118
26,87,0.0941
26,88,0.0118
26,89,0.0235
26,90,0.0588
26,91,0.1882
26,92,0.2118
26,93,0.0353
26,94,0.1176
26,95,0.1059
26,96,0.0235
26,102,0.0353
26,103,0.0235
26,104,0.0235
26,105,0.0118
26,108,0.0118
26,110,0.0118
26,113,0.0118
27,8,0.0824
27,9,0.0471
27,11,0.2235
27,12,0.1765
27,13,0.0353
27,15,0.0471
27,16,0.0235
27,17,0.0235
27,18,0.0118
27,19,0.0118
27,20,0.0118
27,22,0.1294
27,23,0.0471
27,26,0.0824
27,27,0.0118
27,28,0.0471
27,29,0.2941
27,30,0.0471
27,31,0.0471
27,35,0.0235
27,36,0.0353
27,40,0.0118
27,46,0.0118
27,61,0.0235
27,62,0.0235
27,63,0.1529
27,80,0.1059
27,81,0.0706
27,82,0.0471
27,83,0.0118
27,88,0.0118
27,91,0.2353
27,92,0.0824
27,93,0.1059
27,94,0.0941
27,95,0.1412
27,96,0.0235
27,102,0.0471
27,103,0.0471
27,104,0.0118
27,105,0.0235
27,109,0.0235
27,111,0.0118
27,114,0.0118
27,115,0.0118
27,116,0.0118
28,8,0.0588
28,11,0.2471
28,12,0.1765
28,15,0.0353
28,16,0.0118
28,17,0.0118
28,18,0.0118
28,19,0.0353
28,20,0.0588
28,21,0.0235
28,22,0.0118
28,23,0.2118
28,24,0.0706
28,25,0.0118
28,26,0.0941
28,27,0.0118
28,29,0.1412
28,30,0.0824
28,31,0.0941
28,32,0.0588
28,33,0.0235
28,34,0.0118
28,35,0.0118
28,36,0.0118
28,45,0.0235
28,46,0.0118
28,60,0.0235
28,61,0.0588
28,62,0.0118
28,63,0.1882
28,80,0.0588
28,81,0.1176
28,82,0.1059
28,85,0.0118
28,87,0.0235
28,91,0.1529
28,92,0.1412
28,93,0.0941
28,94,0.1059
28,95,0.1529
28,96,0.0235
28,102,0.0235
28,103,0.0353
28,105,0.0235
28,107,0.0118
28,108,0.0118
28,109,0.0235
28,110,0.0118
29,8,0.1294
29,11,0.2588
29,12,0.2000
29,14,0.0118
29,15,0.0353
29,16,0.0235
29,18,0.0235
29,20,0.0235
29,21,0.0118
29,22,0.0471
29,23,0.0588
29,24,0.1059
29,25,0.1176
29,26,0.0353
29,27,0.1294
29,28,0.0706
29,29,0.1176
29,30,0.1765
29,31,0.0706
29,32,0.0353
29,33,0.0706
29,34,0.0353
29,35,0.0118
29,39,0.0118
29,45,0.0118
29,58,0.0235
29,61,0.0353
29,63,0.1882
29,64,0.0235
29,65,0.0118
29,66,0.0118
29,79,0.0118
29,80,0.0941
29,81,0.0471
29,82,0.0471
29,83,0.0118
29,90,0.0118
29,91,0.1529
29,92,0.1059
29,93,0.1059
29,94,0.0706
29,95,0.1529
29,96,0.0235
29,103,0.0588
29,104,0.0235
29,107,0.0118
29,114,0.0118
30,8,0.0941
30,11,0.2471
30,12,0.2118
30,15,0.0235
30,16,0.0235
30,18,0.0235
30,19,0.0118
30,22,0.0118
30,23,0.0118
30,24,0.0706
30,25,0.1412
30,26,0.2235
30,27,0.0941
30,28,0.1059
30,29,0.2588
30,30,0.1412
30,31,0.0706
30,32,0.0588
30,33,0.0353
30,34,0.0706
30,35,0.0235
30,45,0.0235
30,60,0.0588
30,61,0.0118
30,62,0.0118
30,63,0.0941
30,64,0.2000
30,65,0.0824
30,66,0.0353
30,67,0.0118
30,68,0.0118
30,79,0.0235
30,80,0.1059
30,81,0.0471
30,82,0.0706
30,83,0.0235
30,89,0.0118
30,90,0.0588
30,91,0.0941
30,92,0.0824
30,93,0.1294
30,94,0.1059
30,95,0.1647
30,96,0.0235
30,103,0.0353
30,104,0.0118
30,105,0.0235
30,107,0.0118
30,108,0.0118
30,109,0.0235
30,111,0.0118
30,113,0.0118
31,8,0.1176
31,11,0.3294
31,12,0.1529
31,13,0.0353
31,15,0.0588
31,16,0.0353
31,17,0.0118
31,18,0.0235
31,21,0.0118
31,22,0.0118
31,23,0.0118
31,24,0.0235
31,25,0.0118
31,26,0.0353
31,27,0.1529
31,28,0.1529
31,29,0.2353
31,30,0.2824
31,31,0.2706
31,32,0.1882
31,33,0.0706
31,34,0.0588
31,35,0.0353
31,37,0.0118
31,45,0.0235
31,57,0.0235
31,58,0.0235
31,59,0.0353
31,60,0.0118
31,62,0.0118
31,64,0.0118
31,65,0.1412
31,66,0.1647
31,67,0.0235
31,79,0.0235
31,80,0.0824
31,81,0.0353
31,82,0.0235
31,83,0.0118
31,90,0.0235
31,91,0.1412
31,92,0.0471
31,93,0.0706
31,94,0.0588
31,95,0.1294
31,96,0.1412
31,97,0.0353
31,103,0.0118
31,104,0.0235
31,105,0.0118
31,106,0.0235
31,107,0.0118
31,109,0.0118
32,7,0.0118
32,8,0.0706
32,9,0.0353
32,11,0.2706
32,12,0.0824
32,13,0.1765
32,15,0.0588
32,16,0.0353
32,17,0.0118
32,22,0.0235
32,26,0.0118
32,28,0.1529
32,29,0.0588
32,30,0.2235
32,31,0.4000
32,32,0.3059
32,33,0.0941
32,34,0.0706
32,35,0.0471
32,36,0.0471
32,37,0.0353
32,38,0.0118
32,45,0.0118
32,56,0.0118
32,57,0.0235
32,58,0.0235
32,60,0.0118
32,66,0.0353
32,67,0.2000
32,68,0.1412
32,79,0.0588
32,80,0.0824
32,81,0.0118
32,82,0.0471
32,83,0.0118
32,90,0.0471
32,91,0.0941
32,92,0.0941
32,93,0.0118
32,94,0.1176
32,95,0.1059
32,96,0.1176
32,97,0.1059
32,98,0.0353
32,103,0.0118
