x,y,heat
52,87,0.0177
52,88,0.0532
52,89,0.0226
52,90,0.0194
52,91,0.0290
52,92,0.0403
52,93,0.0597
52,94,0.0081
52,95,0.0048
52,96,0.0242
52,97,0.0097
52,98,0.0145
52,99,0.0194
52,100,0.0435
52,105,0.0742
52,106,0.0177
52,107,0.0113
52,108,0.0210
52,109,0.0048
52,112,0.0177
53,41,0.0016
53,43,0.0032
53,50,0.0016
53,51,0.0016
53,52,0.0032
53,53,0.0145
53,54,0.0097
53,55,0.0129
53,56,0.0323
53,57,0.0113
53,63,0.0016
53,64,0.0065
53,65,0.0145
53,66,0.0097
53,67,0.0048
53,68,0.0048
53,69,0.0097
53,70,0.0242
53,71,0.0258
53,80,0.0048
53,81,0.0435
53,82,0.0194
53,83,0.0306
53,84,0.0452
53,85,0.0548
53,86,0.0161
53,87,0.0097
53,88,0.0242
53,89,0.0452
53,90,0.0242
53,91,0.0290
53,92,0.0290
53,93,0.0097
53,95,0.0210
53,96,0.0065
53,97,0.0097
53,98,0.0032
53,99,0.0226
53,103,0.0258
53,104,0.0065
53,105,0.0629
53,106,0.0226
53,107,0.0081
53,108,0.0194
53,109,0.0048
53,111,0.0016
53,112,0.0468
54,43,0.0016
54,45,0.0016
54,46,0.0016
54,50,0.0016
54,51,0.0016
54,53,0.0097
54,54,0.0242
54,55,0.0355
54,56,0.0726
54,57,0.0403
54,60,0.0032
54,61,0.0016
54,62,0.0048
54,63,0.0048
54,64,0.0097
54,65,0.0097
54,66,0.0032
54,67,0.0065
54,69,0.0113
54,70,0.0468
54,71,0.0113
54,81,0.0597
54,82,0.0419
54,83,0.0452
54,84,0.0129
54,85,0.0113
54,86,0.0306
54,87,0.0194
54,88,0.0242
54,89,0.0548
54,90,0.0339
54,91,0.0145
54,92,0.0194
54,93,0.0210
54,94,0.0048
54,95,0.0097
54,96,0.0048
54,97,0.0065
54,98,0.0097
54,99,0.0226
54,105,0.0597
54,106,0.0161
54,107,0.0081
54,108,0.0694
54,109,0.0081
54,110,0.0016
55,36,0.0016
55,38,0.0016
55,39,0.0016
55,42,0.0016
55,43,0.0032
55,52,0.0113
55,53,0.0210
55,54,0.0710
55,55,0.0806
55,56,0.1226
55,57,0.0952
55,58,0.0210
55,59,0.0065
55,60,0.0032
55,61,0.0065
55,62,0.0081
55,63,0.0097
55,64,0.0081
55,65,0.0081
55,69,0.0048
55,70,0.3274
55,71,0.0097
55,81,0.0242
55,82,0.0387
55,83,0.0306
55,84,0.0226
55,85,0.0113
55,86,0.0065
55,87,0.0097
55,88,0.0161
55,89,0.0177
55,90,0.0387
55,91,0.0597
55,92,0.0048
55,93,0.0226
55,94,0.0145
55,95,0.0177
55,96,0.0194
55,97,0.1710
55,98,0.0161
55,99,0.0258
55,104,0.0016
55,105,0.0548
55,106,0.0194
55,107,0.0097
55,108,0.0387
55,109,0.0048
56,51,0.0016
56,52,0.0161
56,53,0.0129
56,54,0.0581
56,55,0.1177
56,56,0.1726
56,57,0.1290
56,58,0.0532
56,59,0.0194
56,60,0.0210
56,61,0.0097
56,62,0.0113
56,63,0.0129
56,64,0.0032
56,65,0.0032
56,69,0.0952
56,70,0.0274
56,71,0.0129
56,81,0.0081
56,82,0.0129
56,83,0.0403
56,84,0.0081
56,85,0.0032
56,86,0.0016
56,87,0.0032
56,89,0.0065
56,90,0.0161
56,91,0.0565
56,92,0.0097
56,93,0.0065
56,94,0.0097
56,95,0.0048
56,96,0.0081
56,97,0.0097
56,98,0.0210
56,99,0.0129
56,100,0.0097
56,105,0.0823
56,106,0.0145
56,107,0.0097
56,108,0.0145
56,109,0.0048
56,110,0.0032
57,36,0.0016
57,43,0.0032
57,44,0.0016
57,50,0.0016
57,51,0.0097
57,52,0.0097
57,53,0.0161
57,54,0.0613
57,55,0.1145
57,56,0.1403
57,57,0.1919
57,58,0.1145
57,59,0.1113
57,60,0.0339
57,61,0.0081
57,62,0.0048
57,63,0.0016
